global_step,episode,step_in_ep,avg_r_speed,avg_r_orientation,avg_r_lane,avg_r_collision,avg_r_offroad,avg_r_total,speed_kmh
146942,147,1850,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
146992,147,1900,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
147042,147,1950,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
147092,147,2000,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
147142,148,50,0.0187,0.9977,0.0,0.0,0.0,1.0163,0.0
147192,148,100,0.0183,0.9977,0.0,0.0,0.0,1.016,0.0
147242,148,150,0.0183,0.9977,0.0,0.0,0.0,1.016,0.0
147292,148,200,0.0183,0.9977,0.0,0.0,0.0,1.016,0.0
147342,148,250,0.0183,0.9977,0.0,0.0,0.0,1.016,0.0
147392,148,300,0.0183,0.9977,0.0,0.0,0.0,1.016,0.0
147442,148,350,0.0183,0.9977,0.0,0.0,0.0,1.016,0.0
147492,148,400,0.0183,0.9977,0.0,0.0,0.0,1.016,0.0
147542,148,450,0.0183,0.9977,0.0,0.0,0.0,1.016,0.0
147592,148,500,0.0183,0.9977,0.0,0.0,0.0,1.016,0.0
147642,148,550,0.0183,0.9977,0.0,0.0,0.0,1.016,0.0
147692,148,600,0.0183,0.9977,0.0,0.0,0.0,1.016,0.0
147742,148,650,0.0183,0.9977,0.0,0.0,0.0,1.016,0.0
147792,148,700,0.0183,0.9977,0.0,0.0,0.0,1.016,0.0
147842,148,750,0.0183,0.9977,0.0,0.0,0.0,1.016,0.0
147892,148,800,0.0183,0.9977,0.0,0.0,0.0,1.016,0.0
147942,148,850,0.0183,0.9977,0.0,0.0,0.0,1.016,0.0
147992,148,900,0.0183,0.9977,0.0,0.0,0.0,1.016,0.0
148042,148,950,0.0183,0.9977,0.0,0.0,0.0,1.016,0.0
148092,148,1000,0.0183,0.9977,0.0,0.0,0.0,1.016,0.0
148142,148,1050,0.0183,0.9977,0.0,0.0,0.0,1.016,0.0
148192,148,1100,0.0183,0.9977,0.0,0.0,0.0,1.016,0.0
148242,148,1150,0.0183,0.9977,0.0,0.0,0.0,1.016,0.0
148292,148,1200,0.0183,0.9977,0.0,0.0,0.0,1.016,0.0
148342,148,1250,0.0183,0.9977,0.0,0.0,0.0,1.016,0.0
148392,148,1300,0.0183,0.9977,0.0,0.0,0.0,1.016,0.0
148442,148,1350,0.0183,0.9977,0.0,0.0,0.0,1.016,0.0
148492,148,1400,0.0183,0.9977,0.0,0.0,0.0,1.016,0.0
148542,148,1450,0.0183,0.9977,0.0,0.0,0.0,1.016,0.0
148592,148,1500,0.0183,0.9977,0.0,0.0,0.0,1.016,0.0
148642,148,1550,0.0183,0.9977,0.0,0.0,0.0,1.016,0.0
148692,148,1600,0.0183,0.9977,0.0,0.0,0.0,1.016,0.0
148742,148,1650,0.0183,0.9977,0.0,0.0,0.0,1.016,0.0
148792,148,1700,0.0183,0.9977,0.0,0.0,0.0,1.016,0.0
148842,148,1750,0.0183,0.9977,0.0,0.0,0.0,1.016,0.0
148892,148,1800,0.0183,0.9977,0.0,0.0,0.0,1.016,0.0
148942,148,1850,0.0183,0.9977,0.0,0.0,0.0,1.016,0.0
148992,148,1900,0.0183,0.9977,0.0,0.0,0.0,1.016,0.0
149042,148,1950,0.0183,0.9977,0.0,0.0,0.0,1.016,0.0
149092,148,2000,0.0183,0.9977,0.0,0.0,0.0,1.016,0.0
149142,149,50,0.0187,1.0,0.0,0.0,0.0,1.0187,0.0
149192,149,100,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
149242,149,150,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
149292,149,200,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
149342,149,250,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
149392,149,300,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
149442,149,350,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
149492,149,400,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
149542,149,450,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
149592,149,500,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
149642,149,550,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
149692,149,600,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
149742,149,650,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
149792,149,700,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
149842,149,750,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
149892,149,800,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
149942,149,850,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
149992,149,900,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
150042,149,950,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
150092,149,1000,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
150142,149,1050,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
150192,149,1100,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
150242,149,1150,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
150292,149,1200,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
150342,149,1250,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
150392,149,1300,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
150442,149,1350,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
150492,149,1400,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
150542,149,1450,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
150592,149,1500,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
150642,149,1550,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
150692,149,1600,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
150742,149,1650,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
150792,149,1700,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
150842,149,1750,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
150892,149,1800,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
150942,149,1850,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
150992,149,1900,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
151042,149,1950,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
151092,149,2000,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
151142,150,50,0.0187,1.0,0.0,0.0,0.0,1.0187,0.0
151192,150,100,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
151242,150,150,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
151292,150,200,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
151342,150,250,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
151392,150,300,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
151442,150,350,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
151492,150,400,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
151542,150,450,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
151592,150,500,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
151642,150,550,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
151692,150,600,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
151742,150,650,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
151792,150,700,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
151842,150,750,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
151892,150,800,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
151942,150,850,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
151992,150,900,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
152042,150,950,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
152092,150,1000,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
152142,150,1050,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
152192,150,1100,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
152242,150,1150,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
152292,150,1200,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
152342,150,1250,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
152392,150,1300,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
152442,150,1350,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
152492,150,1400,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
152542,150,1450,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
152592,150,1500,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
152642,150,1550,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
152692,150,1600,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
152742,150,1650,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
152792,150,1700,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
152842,150,1750,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
152892,150,1800,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
152942,150,1850,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
152992,150,1900,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
153042,150,1950,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
153092,150,2000,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
153142,151,50,0.0187,1.0,0.0,0.0,0.0,1.0187,0.0
153192,151,100,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
153242,151,150,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
153292,151,200,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
153342,151,250,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
153392,151,300,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
153442,151,350,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
153492,151,400,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
153542,151,450,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
153592,151,500,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
153642,151,550,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
153692,151,600,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
153742,151,650,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
153792,151,700,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
153842,151,750,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
153892,151,800,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
153942,151,850,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
153992,151,900,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
154042,151,950,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
154092,151,1000,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
154142,151,1050,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
154192,151,1100,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
154242,151,1150,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
154292,151,1200,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
154342,151,1250,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
154392,151,1300,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
154442,151,1350,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
154492,151,1400,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
154542,151,1450,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
154592,151,1500,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
154642,151,1550,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
154692,151,1600,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
154742,151,1650,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
154792,151,1700,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
154842,151,1750,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
154892,151,1800,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
154942,151,1850,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
154992,151,1900,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
155042,151,1950,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
155092,151,2000,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
155142,152,50,0.0187,1.0,0.0,0.0,0.0,1.0187,0.0
155192,152,100,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
155242,152,150,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
155292,152,200,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
155342,152,250,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
155392,152,300,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
155442,152,350,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
155492,152,400,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
155542,152,450,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
155592,152,500,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
155642,152,550,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
155692,152,600,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
155742,152,650,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
155792,152,700,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
155842,152,750,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
155892,152,800,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
155942,152,850,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
155992,152,900,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
156042,152,950,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
156092,152,1000,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
156142,152,1050,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
156192,152,1100,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
156242,152,1150,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
156292,152,1200,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
156342,152,1250,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
156392,152,1300,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
156442,152,1350,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
156492,152,1400,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
156542,152,1450,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
156592,152,1500,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
156642,152,1550,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
156692,152,1600,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
156742,152,1650,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
156792,152,1700,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
156842,152,1750,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
156892,152,1800,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
156942,152,1850,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
156992,152,1900,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
157042,152,1950,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
157092,152,2000,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
157142,153,50,0.0187,1.0,0.0,0.0,0.0,1.0187,0.0
157192,153,100,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
157242,153,150,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
157292,153,200,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
157342,153,250,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
157392,153,300,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
157442,153,350,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
157492,153,400,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
157542,153,450,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
157592,153,500,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
157642,153,550,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
157692,153,600,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
157742,153,650,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
157792,153,700,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
157842,153,750,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
157892,153,800,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
157942,153,850,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
157992,153,900,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
158042,153,950,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
158092,153,1000,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
158142,153,1050,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
158192,153,1100,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
158242,153,1150,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
158292,153,1200,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
158342,153,1250,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
158392,153,1300,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
158442,153,1350,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
158492,153,1400,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
158542,153,1450,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
158592,153,1500,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
158642,153,1550,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
158692,153,1600,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
158742,153,1650,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
158792,153,1700,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
158842,153,1750,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
158892,153,1800,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
158942,153,1850,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
158992,153,1900,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
159042,153,1950,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
159092,153,2000,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
159142,154,50,0.0187,1.0,0.0,0.0,0.0,1.0187,0.0
159192,154,100,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
159242,154,150,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
159292,154,200,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
159342,154,250,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
159392,154,300,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
159442,154,350,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
159492,154,400,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
159542,154,450,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
159592,154,500,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
159642,154,550,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
159692,154,600,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
159742,154,650,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
159792,154,700,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
159842,154,750,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
159892,154,800,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
159942,154,850,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
159992,154,900,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
160042,154,950,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
160092,154,1000,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
160142,154,1050,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
160192,154,1100,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
160242,154,1150,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
160292,154,1200,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
160342,154,1250,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
160392,154,1300,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
160442,154,1350,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
160492,154,1400,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
160542,154,1450,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
160592,154,1500,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
160642,154,1550,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
160692,154,1600,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
160742,154,1650,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
160792,154,1700,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
160842,154,1750,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
160892,154,1800,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
160942,154,1850,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
160992,154,1900,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
161042,154,1950,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
161092,154,2000,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
161142,155,50,0.0187,1.0,0.0,0.0,0.0,1.0187,0.0
161192,155,100,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
161242,155,150,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
161292,155,200,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
161342,155,250,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
161392,155,300,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
161442,155,350,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
161492,155,400,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
161542,155,450,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
161592,155,500,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
161642,155,550,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
161692,155,600,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
161742,155,650,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
161792,155,700,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
161842,155,750,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
161892,155,800,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
161942,155,850,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
161992,155,900,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
162042,155,950,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
162092,155,1000,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
162142,155,1050,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
162192,155,1100,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
162242,155,1150,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
162292,155,1200,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
162342,155,1250,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
162392,155,1300,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
162442,155,1350,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
162492,155,1400,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
162542,155,1450,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
162592,155,1500,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
162642,155,1550,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
162692,155,1600,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
162742,155,1650,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
162792,155,1700,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
162842,155,1750,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
162892,155,1800,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
162942,155,1850,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
162992,155,1900,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
163042,155,1950,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
163092,155,2000,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
163142,156,50,0.0187,1.0,0.0,0.0,0.0,1.0187,0.0
163192,156,100,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
163242,156,150,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
163292,156,200,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
163342,156,250,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
163392,156,300,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
163442,156,350,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
163492,156,400,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
163542,156,450,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
163592,156,500,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
163642,156,550,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
163692,156,600,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
163742,156,650,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
163792,156,700,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
163842,156,750,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
163892,156,800,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
163942,156,850,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
163992,156,900,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
164042,156,950,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
164092,156,1000,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
164142,156,1050,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
164192,156,1100,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
164242,156,1150,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
164292,156,1200,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
164342,156,1250,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
164392,156,1300,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
164442,156,1350,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
164492,156,1400,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
164542,156,1450,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
164592,156,1500,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
164642,156,1550,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
164692,156,1600,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
164742,156,1650,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
164792,156,1700,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
164842,156,1750,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
164892,156,1800,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
164942,156,1850,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
164992,156,1900,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
165042,156,1950,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
165092,156,2000,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
165142,157,50,0.0187,1.0,0.0,0.0,0.0,1.0187,0.0
165192,157,100,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
165242,157,150,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
165292,157,200,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
165342,157,250,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
165392,157,300,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
165442,157,350,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
